Year,Month ,Day,period,Total Gross Load,BTM Western Purchases,BTM Upper WCD Purchases,BTM Solar Purchases,BTM Craig Solar, Total Net Load Serve ,,,,Source,,,,,
2020,2,12,8,64,2.9,0.51,0,0,61,,,,,,,,,
2020,2,12,9,61,2.9,0.51,0.12,1.94,56.02,,,,,,,,,
2020,2,12,10,60,2.9,0.51,0.42,3.89,52.03,,,,,,,,,
2020,2,12,11,59,2.9,0.51,0.42,3.89,51.02,,,,,,,,,
2020,2,12,12,58,2.9,0.51,0.36,3.84,50.54,,,,,,,,,
2020,2,12,13,58,2.9,0.51,0.36,3.7,50.35,,,,,,,,,
2020,2,12,14,57,2.9,0.51,0.36,3.68,49.64,,,,,,,,,
2020,2,12,15,56,2.9,0.51,0.42,3.06,48.95,,,,,,,,,
2020,2,12,16,56,2.9,0.51,0.48,3.59,48.57,,,,,,,,,
2020,2,12,17,61,2.9,0.51,0.3,3.69,53.19,,,,,,,,,
2020,2,12,18,63,2.9,0.51,0,1.42,58.09,,,,,,,,,
2020,2,12,19,61,2.9,0.51,0,0,57.58,,,,,,,,,
2020,2,12,20,62,2.9,0.51,0,0,58.94,,,,,,,,,
2020,2,12,21,65,2.9,0.51,0,0,61.62,,,,,,,,,
2020,2,12,22,67,2.9,0.51,0,0,64.03,,,,,,,,,
2020,2,12,23,66,2.9,0.51,0,0,62.85,,,,,,,,,
2020,2,12,24,67,2.9,0.51,0,0,64.02,,,,,,,,,
2020,2,13,1,67,2.9,0.51,0,0,63.48,,,,,,,,,
2020,2,13,2,54,2.9,0.51,0,0,50.99,,,,,,,,,
2020,2,13,3,58,2.9,0.51,0,0,54.6,,,,,,,,,
2020,2,13,4,69,2.9,0.51,0,0,66.02,,,,,,,,,
2020,2,13,5,75,2.9,0.51,0,0,71.28,,,,,,,,,
2020,2,13,6,73,2.9,0.51,0,0,69.12,,,,,,,,,
2020,2,13,7,69,2.9,0.51,0,0,65.48,,,,,,,,,
2020,2,13,8,68,2.9,0.51,0,0,64.14,,,,,,,,,
2020,2,13,9,72,2.9,0.51,0.12,0.26,68.54,,,,,,,,,
2020,2,13,10,72,2.9,0.51,0.42,0.83,67.83,,,,,,,,,
2020,2,13,11,66,2.9,0.51,0.42,0.75,61.73,,,,,,,,,
2020,2,13,12,59,2.9,0.51,0.36,0.97,54.06,,,,,,,,,
2020,2,13,13,58,2.9,0.51,0.36,2.66,51.5,,,,,,,,,
2020,2,13,14,56,2.9,0.51,0.36,2.74,49.7,,,,,,,,,
2020,2,13,15,54,2.9,0.51,0.42,2.17,47.55,,,,,,,,,
2020,2,13,16,54,2.9,0.51,0.48,1.29,49.14,,,,,,,,,
2020,2,13,17,60,2.9,0.51,0.3,0.91,55.24,,,,,,,,,
2020,2,13,18,62,2.9,0.51,0,0.58,58,,,,,,,,,
2020,2,13,19,60,2.9,0.51,0,0,56.38,,,,,,,,,
2020,2,13,20,60,2.9,0.51,0,0,56.83,,,,,,,,,
2020,2,13,21,61,2.9,0.51,0,0,57.21,,,,,,,,,
2020,2,13,22,58,2.9,0.51,0,0,54.95,,,,,,,,,
2020,2,13,23,57,2.9,0.51,0,0,53.13,,,,,,,,,
2020,2,13,24,55,2.9,0.51,0,0,51.68,,,,,,,,,
2020,2,14,1,54,2.9,0.51,0,0,51.06,,,,,,,,,
2020,2,14,2,63,2.9,0.51,0,0,59.54,,,,,,,,,
2020,2,14,3,55,2.9,0.51,0,0,51.37,,,,,,,,,
2020,2,14,4,56,2.9,0.51,0,0,52.52,,,,,,,,,
2020,2,14,5,59,2.9,0.51,0,0,55.71,,,,,,,,,
2020,2,14,6,63,2.9,0.51,0,0,59.33,,,,,,,,,
2020,2,14,7,65,2.9,0.51,0,0,62.03,,,,,,,,,
2020,2,14,8,64,2.9,0.51,0,0,60.1,,,,,,,,,
2020,2,14,9,61,2.9,0.51,0.12,1.22,56.48,,,,,,,,,
2020,2,14,10,58,2.9,0.51,0.42,3.06,51.57,,,,,,,,,
2020,2,14,11,58,2.9,0.51,0.42,0.92,52.95,,,,,,,,,
2020,2,14,12,59,2.9,0.51,0.42,3.69,51.22,,,,,,,,,
2020,2,14,13,59,2.9,0.51,0.36,3.62,51.62,,,,,,,,,
2020,2,14,14,61,2.9,0.51,0.36,3.61,53.35,,,,,,,,,
2020,2,14,15,66,2.9,0.51,0.3,3.74,58.19,,,,,,,,,
2020,2,14,16,59,2.9,0.51,0.42,3.8,50.91,,,,,,,,,
2020,2,14,17,59,2.9,0.51,0.3,0.97,54.62,,,,,,,,,
2020,2,14,18,61,2.9,0.51,0,0.39,57.6,,,,,,,,,
2020,2,14,19,59,2.9,0.51,0,0,56.06,,,,,,,,,
2020,2,14,20,59,2.9,0.51,0,0,55.87,,,,,,,,,
2020,2,14,21,62,2.9,0.51,0,0,58.78,,,,,,,,,
2020,2,14,22,69,2.9,0.51,0,0,65.64,,,,,,,,,
2020,2,14,23,68,2.9,0.51,0,0,64.71,,,,,,,,,
2020,2,14,24,65,2.9,0.51,0,0,61.74,,,,,,,,,
2020,2,15,1,63,2.9,0.51,0,0,59.2,,,,,,,,,
2020,2,15,2,53,2.9,0.51,0,0,49.84,,,,,,,,,
2020,2,15,3,61,2.9,0.51,0,0,57.24,,,,,,,,,
2020,2,15,4,68,2.9,0.51,0,0,64.63,,,,,,,,,
2020,2,15,5,69,2.9,0.51,0,0,65.75,,,,,,,,,
2020,2,15,6,68,2.9,0.51,0,0,64.38,,,,,,,,,
2020,2,15,7,75,2.9,0.51,0,0,71.49,,,,,,,,,
2020,2,15,8,64,2.9,0.51,0,0,60.26,,,,,,,,,
2020,2,15,9,68,2.9,0.51,0.12,1.01,63.54,,,,,,,,,
2020,2,15,10,65,2.9,0.51,0.42,2.52,59.04,,,,,,,,,
2020,2,15,11,62,2.9,0.51,0.42,2.85,55.38,,,,,,,,,
2020,2,15,12,64,2.9,0.51,0.36,1.18,59.4,,,,,,,,,
2020,2,15,13,65,2.9,0.51,0.3,1.26,60.01,,,,,,,,,
2020,2,15,14,59,2.9,0.51,0.3,1.6,53.75,,,,,,,,,
2020,2,15,15,52,2.9,0.51,0.42,1.79,46.39,,,,,,,,,
2020,2,15,16,51,2.9,0.51,0.48,3.89,43.36,,,,,,,,,
2020,2,15,17,56,2.9,0.51,0.3,0.58,52.06,,,,,,,,,
2020,2,15,18,58,2.9,0.51,0.06,0.78,54.12,,,,,,,,,
2020,2,15,19,57,2.9,0.51,0,0,53.58,,,,,,,,,
2020,2,15,20,57,2.9,0.51,0,0,53.78,,,,,,,,,
2020,2,15,21,54,2.9,0.51,0,0,50.87,,,,,,,,,
2020,2,15,22,51,2.9,0.51,0,0,47.75,,,,,,,,,
