Year,Month,Day,Period,gross load
2022,9,7,17,26.59114
2022,9,7,18,26.6575
2022,9,7,19,26.88915
2022,9,7,20,27.41177
2022,9,7,21,27.56421
2022,9,7,22,26.25228
2022,9,7,23,24.37128
2022,9,7,24,22.34621
2022,9,8,1,21.35166
2022,9,8,2,20.90141
2022,9,8,3,20.51712
2022,9,8,4,20.7518
2022,9,8,5,21.19386
2022,9,8,6,22.05848
2022,9,8,7,24.51158
2022,9,8,8,26.36932
2022,9,8,9,27.00287
2022,9,8,10,26.58037
2022,9,8,11,26.65023
2022,9,8,12,26.19775
2022,9,8,13,26.30611
2022,9,8,14,26.66273
2022,9,8,15,26.60221
2022,9,8,16,26.53661
2022,9,8,17,26.93161
2022,9,8,18,26.19589
2022,9,8,19,26.65731
2022,9,8,20,27.41649
2022,9,8,21,27.8509
2022,9,8,22,26.7918
2022,9,8,23,25.05532
2022,9,8,24,23.03551
2022,9,9,1,21.82453
2022,9,9,2,21.09908
2022,9,9,3,20.54685
2022,9,9,4,20.49318
2022,9,9,5,20.92844
2022,9,9,6,21.8479
2022,9,9,7,23.91235
2022,9,9,8,25.92922
2022,9,9,9,26.41009
2022,9,9,10,26.8975
2022,9,9,11,27.4305
2022,9,9,12,27.37334
2022,9,9,13,27.34479
2022,9,9,14,27.20214
2022,9,9,15,27.22342
2022,9,9,16,27.0641
2022,9,9,17,27.28362
2022,9,9,18,27.08369
2022,9,9,19,27.24634
2022,9,9,20,28.46905
2022,9,9,21,29.10982
2022,9,9,22,28.13556
2022,9,9,23,26.80077
2022,9,9,24,24.42563
2022,9,10,1,23.03947
2022,9,10,2,21.6242
2022,9,10,3,21.05011
2022,9,10,4,21.16034
2022,9,10,5,21.57777
2022,9,10,6,22.47404
2022,9,10,7,24.04575
2022,9,10,8,25.86766
2022,9,10,9,27.10328
2022,9,10,10,27.27603
2022,9,10,11,27.2709
2022,9,10,12,26.10189
2022,9,10,13,26.15698
2022,9,10,14,25.74073
2022,9,10,15,25.52601
2022,9,10,16,25.02872
2022,9,10,17,25.40787
2022,9,10,18,25.84654
2022,9,10,19,26.37297
2022,9,10,20,27.20535
2022,9,10,21,28.13606
2022,9,10,22,27.44499
2022,9,10,23,26.42015
2022,9,10,24,24.09545
2022,9,11,1,22.98976
2022,9,11,2,22.40765
2022,9,11,3,22.34926
2022,9,11,4,22.55057
2022,9,11,5,22.98514
2022,9,11,6,24.04833
2022,9,11,7,25.72926
2022,9,11,8,27.51799
2022,9,11,9,28.69834
2022,9,11,10,28.60307
2022,9,11,11,28.06014
2022,9,11,12,27.49933
2022,9,11,13,26.58878
2022,9,11,14,25.91349
2022,9,11,15,25.38264
2022,9,11,16,25.13488
2022,9,11,17,25.42456
2022,9,11,18,25.12241
2022,9,11,19,25.4528
2022,9,11,20,26.44656
2022,9,11,21,26.90315
2022,9,11,22,25.70913
2022,9,11,23,23.92628
2022,9,11,24,21.96549
2022,9,12,1,21.33422
2022,9,12,2,21.38888
2022,9,12,3,21.43196
2022,9,12,4,21.68414
2022,9,12,5,22.29647
2022,9,12,6,23.90321
2022,9,12,7,26.58818
2022,9,12,8,28.87322
2022,9,12,9,28.60219
2022,9,12,10,28.04404
2022,9,12,11,27.41403
2022,9,12,12,26.21307
2022,9,12,13,26.10968
2022,9,12,14,26.03247
2022,9,12,15,25.98871
2022,9,12,16,25.96368
2022,9,12,17,26.2207
2022,9,12,18,26.43565
2022,9,12,19,26.89066
2022,9,12,20,27.71735
2022,9,12,21,27.5691
2022,9,12,22,25.97228
2022,9,12,23,24.78771
2022,9,12,24,22.79005
2022,9,13,1,21.79662
2022,9,13,2,21.34213
2022,9,13,3,21.42564
2022,9,13,4,21.6797
2022,9,13,5,22.18618
2022,9,13,6,23.67374
2022,9,13,7,26.28128
2022,9,13,8,27.84045
2022,9,13,9,27.77591
2022,9,13,10,27.52153
2022,9,13,11,27.92817
2022,9,13,12,27.25953
2022,9,13,13,27.38266
2022,9,13,14,26.99265
2022,9,13,15,26.58134
2022,9,13,16,26.75745
2022,9,13,17,27.0358
2022,9,13,18,27.38438
2022,9,13,19,27.77976
2022,9,13,20,28.36503
2022,9,13,21,28.2355
2022,9,13,22,26.75116
2022,9,13,23,25.06913
2022,9,13,24,23.10961
2022,9,14,1,22.04866
2022,9,14,2,21.52424
2022,9,14,3,21.48615
2022,9,14,4,21.72637
2022,9,14,5,22.38486
2022,9,14,6,23.33093
2022,9,14,7,25.7733
2022,9,14,8,27.65341
2022,9,14,9,28.50165
2022,9,14,10,27.91212
2022,9,14,11,27.82201
2022,9,14,12,27.54349
2022,9,14,13,27.35537
2022,9,14,14,27.11934
2022,9,14,15,27.22055
2022,9,14,16,27.49043
2022,9,14,17,27.69578
2022,9,14,18,27.36143
2022,9,14,19,27.71547
2022,9,14,20,28.71411
2022,9,14,21,28.69995
2022,9,14,22,27.4241
2022,9,14,23,26.04444
2022,9,14,24,23.93984
2022,9,15,1,22.73912
2022,9,15,2,22.60937
2022,9,15,3,22.63259
2022,9,15,4,22.6694
2022,9,15,5,23.10601
2022,9,15,6,24.27383
2022,9,15,7,26.76645
2022,9,15,8,28.77899
2022,9,15,9,30.41464
2022,9,15,10,30.92552
2022,9,15,11,30.80504
2022,9,15,12,29.4123
2022,9,15,13,29.11437
2022,9,15,14,28.67367
2022,9,15,15,27.94423
2022,9,15,16,27.72649
2022,9,15,17,27.70891
2022,9,15,18,27.53066
2022,9,15,19,28.30444
2022,9,15,20,29.29854
2022,9,15,21,29.52859
2022,9,15,22,28.31155
2022,9,15,23,27.68443
2022,9,15,24,25.75741
2022,9,16,1,24.67886
2022,9,16,2,24.17199
2022,9,16,3,24.25626
2022,9,16,4,24.50885
2022,9,16,5,24.92326
2022,9,16,6,26.15027
2022,9,16,7,28.47984
2022,9,16,8,29.87248
2022,9,16,9,30.715
2022,9,16,10,30.28449
2022,9,16,11,29.8864
2022,9,16,12,29.09077
2022,9,16,13,29.63065
2022,9,16,14,29.1525
2022,9,16,15,30.00196
2022,9,16,16,29.5284
2022,9,16,17,29.38813
2022,9,16,18,30.43165
2022,9,16,19,30.85879
2022,9,16,20,31.17834
2022,9,16,21,31.1409
2022,9,16,22,29.77388
2022,9,16,23,29.38931
2022,9,16,24,27.2545
2022,9,17,1,25.77443
2022,9,17,2,24.09554
2022,9,17,3,23.99997
2022,9,17,4,24.0468
2022,9,17,5,24.26784
2022,9,17,6,25.09095
2022,9,17,7,26.86541
2022,9,17,8,29.15447
2022,9,17,9,29.59745
2022,9,17,10,29.31956
2022,9,17,11,28.57913
2022,9,17,12,27.64058
2022,9,17,13,27.26459
2022,9,17,14,26.79312
2022,9,17,15,26.45904
2022,9,17,16,26.13895
2022,9,17,17,26.29744
2022,9,17,18,26.63419
2022,9,17,19,27.0078
2022,9,17,20,28.29473
2022,9,17,21,28.25292
2022,9,17,22,27.1474
2022,9,17,23,26.39572
2022,9,17,24,24.12904
2022,9,18,1,23.03547
2022,9,18,2,22.71135
2022,9,18,3,22.61642
2022,9,18,4,23.0313
2022,9,18,5,23.35277
2022,9,18,6,24.66123
2022,9,18,7,26.39423
2022,9,18,8,28.363
2022,9,18,9,29.2627
2022,9,18,10,29.12132
2022,9,18,11,28.0076
2022,9,18,12,26.88214
2022,9,18,13,26.34965
2022,9,18,14,25.68726
2022,9,18,15,25.1405
2022,9,18,16,24.79308
2022,9,18,17,24.96309
2022,9,18,18,24.81792
2022,9,18,19,25.52031
2022,9,18,20,26.5869
2022,9,18,21,26.8829
2022,9,18,22,25.37024
2022,9,18,23,24.18035
2022,9,18,24,22.08601
2022,9,19,1,21.3734
2022,9,19,2,21.08164
2022,9,19,3,21.17892
2022,9,19,4,21.61285
2022,9,19,5,22.18353
2022,9,19,6,23.60491
2022,9,19,7,26.60453
2022,9,19,8,28.69814
2022,9,19,9,28.20996
2022,9,19,10,27.66916
2022,9,19,11,27.71215
2022,9,19,12,27.38133
2022,9,19,13,26.90426
2022,9,19,14,26.3936
2022,9,19,15,26.22931
2022,9,19,16,25.9797
2022,9,19,17,25.61853
2022,9,19,18,25.70909
2022,9,19,19,26.50893
2022,9,19,20,27.54536
2022,9,19,21,27.48738
2022,9,19,22,26.31496
2022,9,19,23,25.17289
2022,9,19,24,23.27198
2022,9,20,1,22.58265
2022,9,20,2,22.22452
2022,9,20,3,22.12199
2022,9,20,4,22.34611
2022,9,20,5,22.99395
2022,9,20,6,24.64541
2022,9,20,7,27.5515
2022,9,20,8,29.28015
2022,9,20,9,28.57431
2022,9,20,10,27.76389
2022,9,20,11,27.50849
2022,9,20,12,27.11092
2022,9,20,13,26.58694
2022,9,20,14,26.03112
2022,9,20,15,25.68441
2022,9,20,16,25.75949
2022,9,20,17,25.62032
2022,9,20,18,25.98056
2022,9,20,19,27.08067
2022,9,20,20,27.58341
2022,9,20,21,26.84721
2022,9,20,22,25.60372
2022,9,20,23,24.43403
2022,9,20,24,22.65864
2022,9,21,1,21.69245
2022,9,21,2,20.73931
2022,9,21,3,20.64137
2022,9,21,4,20.81838
2022,9,21,5,20.55751
2022,9,21,6,21.64801
2022,9,21,7,24.61626
2022,9,21,8,26.30118
2022,9,21,9,26.32572
2022,9,21,10,26.17801
2022,9,21,11,26.34432
2022,9,21,12,25.96972
2022,9,21,13,26.16434
2022,9,21,14,26.20099
2022,9,21,15,26.46506
2022,9,21,16,26.3924
2022,9,21,17,26.71855
2022,9,21,18,27.24319
2022,9,21,19,28.52382
2022,9,21,20,29.19935
2022,9,21,21,28.00436
2022,9,21,22,26.53289
2022,9,21,23,25.36763
2022,9,21,24,23.66602
2022,9,22,1,22.41993
2022,9,22,2,21.75448
2022,9,22,3,21.56169
2022,9,22,4,21.80426
2022,9,22,5,22.29556
2022,9,22,6,23.25394
2022,9,22,7,26.34029
2022,9,22,8,28.53211
2022,9,22,9,29.2354
2022,9,22,10,29.03478
2022,9,22,11,29.04227
2022,9,22,12,28.72497
2022,9,22,13,28.78723
2022,9,22,14,28.16312
2022,9,22,15,27.59087
2022,9,22,16,27.27529
2022,9,22,17,27.2536
2022,9,22,18,26.92207
2022,9,22,19,27.66332
2022,9,22,20,28.83759
2022,9,22,21,28.4519
2022,9,22,22,27.61516
2022,9,22,23,26.91534
2022,9,22,24,24.69958
2022,9,23,1,23.82565
2022,9,23,2,23.47919
2022,9,23,3,23.16695
2022,9,23,4,23.26826
2022,9,23,5,23.73903
2022,9,23,6,24.74966
2022,9,23,7,27.27826
2022,9,23,8,29.25208
2022,9,23,9,29.95454
2022,9,23,10,29.84539
2022,9,23,11,29.57017
2022,9,23,12,29.14374
2022,9,23,13,28.98243
2022,9,23,14,28.27796
2022,9,23,15,27.94858
2022,9,23,16,27.60646
2022,9,23,17,27.81433
2022,9,23,18,27.72828
2022,9,23,19,28.76681
2022,9,23,20,30.24832
2022,9,23,21,30.37962
2022,9,23,22,29.46196
2022,9,23,23,29.21002
2022,9,23,24,26.95727
2022,9,24,1,25.97465
2022,9,24,2,24.17373
2022,9,24,3,23.70478
2022,9,24,4,24.06467
2022,9,24,5,24.74885
2022,9,24,6,25.80379
2022,9,24,7,27.78318
2022,9,24,8,30.05093
2022,9,24,9,30.63026
2022,9,24,10,30.21692
2022,9,24,11,29.229
2022,9,24,12,28.00901
2022,9,24,13,27.27567
2022,9,24,14,26.40421
2022,9,24,15,26.25617
2022,9,24,16,26.15643
2022,9,24,17,26.17443
2022,9,24,18,26.71636
2022,9,24,19,27.63571
2022,9,24,20,29.31144
2022,9,24,21,29.15294
2022,9,24,22,28.22163
2022,9,24,23,27.33622
2022,9,24,24,25.0202
2022,9,25,1,23.96028
2022,9,25,2,23.72652
2022,9,25,3,23.65482
2022,9,25,4,24.2162
2022,9,25,5,24.74039
2022,9,25,6,25.85767
2022,9,25,7,27.78829
2022,9,25,8,29.96983
2022,9,25,9,30.78522
2022,9,25,10,30.38443
2022,9,25,11,29.09553
2022,9,25,12,27.73792
2022,9,25,13,26.79593
2022,9,25,14,25.96669
2022,9,25,15,25.39189
2022,9,25,16,25.04512
2022,9,25,17,25.12751
2022,9,25,18,25.31208
2022,9,25,19,25.98959
2022,9,25,20,27.20436
2022,9,25,21,27.32674
2022,9,25,22,26.05217
2022,9,25,23,25.24695
2022,9,25,24,23.1602
2022,9,26,1,22.22178
2022,9,26,2,22.21756
2022,9,26,3,22.21485
2022,9,26,4,22.72281
2022,9,26,5,23.51999
2022,9,26,6,25.02473
2022,9,26,7,27.87624
2022,9,26,8,29.73354
2022,9,26,9,29.03667
2022,9,26,10,28.09302
2022,9,26,11,27.34011
2022,9,26,12,26.40832
2022,9,26,13,25.99177
2022,9,26,14,25.89447
2022,9,26,15,25.38238
2022,9,26,16,25.39489
2022,9,26,17,24.97356
2022,9,26,18,24.82552
2022,9,26,19,25.72621
2022,9,26,20,27.23552
2022,9,26,21,26.68398
2022,9,26,22,25.70011
2022,9,26,23,24.56143
2022,9,26,24,22.45886
2022,9,27,1,21.69128
2022,9,27,2,21.54613
2022,9,27,3,21.74992
2022,9,27,4,21.81663
2022,9,27,5,22.38241
2022,9,27,6,23.83186
2022,9,27,7,26.7822
2022,9,27,8,28.56963
2022,9,27,9,28.40247
2022,9,27,10,27.97229
2022,9,27,11,27.22336
2022,9,27,12,26.53785
2022,9,27,13,26.46986
2022,9,27,14,25.96827
2022,9,27,15,25.67586
2022,9,27,16,25.69277
2022,9,27,17,25.59288
2022,9,27,18,25.55383
2022,9,27,19,26.65074
2022,9,27,20,27.8847
2022,9,27,21,27.37522
2022,9,27,22,25.97066
2022,9,27,23,25.1693
2022,9,27,24,23.07402
2022,9,28,1,22.2184
2022,9,28,2,21.92092
2022,9,28,3,22.10749
2022,9,28,4,22.51183
2022,9,28,5,23.40595
2022,9,28,6,24.67389
2022,9,28,7,27.90904
2022,9,28,8,29.82118
2022,9,28,9,29.8195
2022,9,28,10,28.95239
2022,9,28,11,27.57238
2022,9,28,12,27.16686
2022,9,28,13,27.22448
2022,9,28,14,26.86169
2022,9,28,15,26.21025
2022,9,28,16,26.2305
2022,9,28,17,25.606
2022,9,28,18,25.69879
2022,9,28,19,26.77625
2022,9,28,20,28.41022
2022,9,28,21,28.33989
2022,9,28,22,26.92308
2022,9,28,23,26.17096
2022,9,28,24,24.1383
2022,9,29,1,23.50668
2022,9,29,2,23.03117
2022,9,29,3,22.94533
2022,9,29,4,23.25203
2022,9,29,5,23.58108
2022,9,29,6,24.80262
2022,9,29,7,27.40744
2022,9,29,8,28.85864
2022,9,29,9,29.11765
2022,9,29,10,28.40348
2022,9,29,11,27.96996
2022,9,29,12,27.93613
2022,9,29,13,27.97218
2022,9,29,14,27.4932
2022,9,29,15,27.8255
2022,9,29,16,27.52841
2022,9,29,17,27.80302
2022,9,29,18,27.186
2022,9,29,19,28.49094
2022,9,29,20,30.38835
2022,9,29,21,29.69325
2022,9,29,22,28.68334
2022,9,29,23,28.10997
2022,9,29,24,25.72678
2022,9,30,1,25.06082
2022,9,30,2,24.54354
2022,9,30,3,24.4757
2022,9,30,4,24.73364
2022,9,30,5,25.10048
2022,9,30,6,26.02068
2022,9,30,7,27.05953
2022,9,30,8,29.75819
2022,9,30,9,31.49547
2022,9,30,10,31.2426
2022,9,30,11,29.8598
2022,9,30,12,28.63369
2022,9,30,13,30.07522
2022,9,30,14,29.43933
2022,9,30,15,29.94148
2022,9,30,16,30.23499
2022,9,30,17,30.34513
2022,9,30,18,30.93536
2022,9,30,19,32.10412
2022,9,30,20,32.44853
2022,9,30,21,31.95501
2022,9,30,22,30.57528
2022,9,30,23,30.13954
2022,9,30,24,27.38607
2022,10,1,1,26.01647
2022,10,1,2,24.97224
2022,10,1,3,24.80637
2022,10,1,4,24.95204
2022,10,1,5,25.19617
2022,10,1,6,26.3562
2022,10,1,7,28.14774
2022,10,1,8,30.42556
2022,10,1,9,31.65221
2022,10,1,10,31.86492
2022,10,1,11,31.04781
2022,10,1,12,29.60947
2022,10,1,13,28.81062
2022,10,1,14,28.33307
2022,10,1,15,30.1282
2022,10,1,16,29.99389
2022,10,1,17,29.13782
2022,10,1,18,28.94624
2022,10,1,19,29.94933
2022,10,1,20,31.49588
2022,10,1,21,30.87254
2022,10,1,22,29.7765
2022,10,1,23,29.79815
2022,10,1,24,27.08364
2022,10,2,1,25.82784
2022,10,2,2,25.0353
2022,10,2,3,24.89472
2022,10,2,4,25.02274
2022,10,2,5,25.01559
2022,10,2,6,25.88258
2022,10,2,7,27.35362
2022,10,2,8,29.63615
2022,10,2,9,32.0357
2022,10,2,10,33.2199
2022,10,2,11,31.7807
2022,10,2,12,29.92308
2022,10,2,13,28.80745
2022,10,2,14,27.92404
2022,10,2,15,27.45536
2022,10,2,16,26.84288
2022,10,2,17,27.07741
2022,10,2,18,26.87016
2022,10,2,19,28.73064
2022,10,2,20,28.88358
2022,10,2,21,28.04699
2022,10,2,22,26.54987
2022,10,2,23,26.12367
2022,10,2,24,23.90601
2022,10,3,1,23.11526
2022,10,3,2,22.94279
2022,10,3,3,23.05742
2022,10,3,4,23.17808
2022,10,3,5,23.64149
2022,10,3,6,25.19259
2022,10,3,7,27.65305
2022,10,3,8,30.23563
2022,10,3,9,30.57142
2022,10,3,10,29.86451
2022,10,3,11,29.4181
2022,10,3,12,28.6954
2022,10,3,13,28.50233
2022,10,3,14,28.29353
2022,10,3,15,28.06764
2022,10,3,16,27.52032
2022,10,3,17,28.1033
2022,10,3,18,29.03586
2022,10,3,19,30.31918
2022,10,3,20,31.10767
2022,10,3,21,30.26154
2022,10,3,22,28.7813
2022,10,3,23,28.65514
2022,10,3,24,26.99586
2022,10,4,1,26.11308
2022,10,4,2,25.59698
2022,10,4,3,25.59667
2022,10,4,4,26.05838
2022,10,4,5,26.62919
2022,10,4,6,27.92237
2022,10,4,7,30.28605
2022,10,4,8,32.28314
2022,10,4,9,30.9938
2022,10,4,10,30.11293
2022,10,4,11,28.96371
2022,10,4,12,28.80836
2022,10,4,13,29.73363
2022,10,4,14,30.11462
2022,10,4,15,29.31723
2022,10,4,16,27.77422
2022,10,4,17,27.40515
2022,10,4,18,28.73826
2022,10,4,19,29.94911
2022,10,4,20,30.87742
2022,10,4,21,30.11153
2022,10,4,22,28.91373
2022,10,4,23,28.92639
2022,10,4,24,26.99164
2022,10,5,1,26.29313
2022,10,5,2,26.09294
2022,10,5,3,26.45898
2022,10,5,4,26.89206
2022,10,5,5,27.67014
2022,10,5,6,28.985
2022,10,5,7,31.37952
2022,10,5,8,33.77628
2022,10,5,9,32.97658
2022,10,5,10,31.50799
2022,10,5,11,31.65932
2022,10,5,12,29.56572
2022,10,5,13,28.32805
2022,10,5,14,27.57156
2022,10,5,15,26.9966
2022,10,5,16,26.23794
2022,10,5,17,25.97696
2022,10,5,18,26.63771
2022,10,5,19,27.89544
2022,10,5,20,29.36473
2022,10,5,21,28.5982
2022,10,5,22,27.75956
2022,10,5,23,27.43378
2022,10,5,24,25.75647
2022,10,6,1,25.25224
2022,10,6,2,25.0485
2022,10,6,3,25.11194
2022,10,6,4,25.63401
2022,10,6,5,26.50752
2022,10,6,6,28.10327
2022,10,6,7,30.68231
2022,10,6,8,32.95663
2022,10,6,9,32.07076
2022,10,6,10,30.85164
2022,10,6,11,29.46159
2022,10,6,12,28.4406
2022,10,6,13,28.07048
2022,10,6,14,27.10543
2022,10,6,15,26.37084
2022,10,6,16,25.96557
2022,10,6,17,26.08479
2022,10,6,18,27.0484
2022,10,6,19,28.68256
2022,10,6,20,30.01299
2022,10,6,21,29.07227
2022,10,6,22,28.0247
2022,10,6,23,27.41077
2022,10,6,24,25.53997
2022,10,7,1,24.96623
2022,10,7,2,24.72393
2022,10,7,3,24.83684
2022,10,7,4,25.4295
2022,10,7,5,26.0042
2022,10,7,6,27.03724
2022,10,7,7,29.43345
2022,10,7,8,31.93689
2022,10,7,9,31.37619
2022,10,7,10,30.21786
2022,10,7,11,29.09941
2022,10,7,12,28.74454
2022,10,7,13,28.55578
2022,10,7,14,27.77471
2022,10,7,15,27.69737
2022,10,7,16,27.63689
2022,10,7,17,27.75943
2022,10,7,18,28.18978
2022,10,7,19,30.36201
2022,10,7,20,31.51156
2022,10,7,21,30.92213
2022,10,7,22,30.06105
2022,10,7,23,30.16678
2022,10,7,24,28.06933
2022,10,8,1,27.01139
2022,10,8,2,26.70056
2022,10,8,3,26.79957
2022,10,8,4,27.23862
2022,10,8,5,27.89633
2022,10,8,6,28.84039
2022,10,8,7,30.67856
2022,10,8,8,32.67128
2022,10,8,9,32.69834
2022,10,8,10,31.84391
2022,10,8,11,30.53643
2022,10,8,12,29.25947
2022,10,8,13,28.37347
2022,10,8,14,28.11996
2022,10,8,15,27.7944
2022,10,8,16,27.16509
2022,10,8,17,27.47456
2022,10,8,18,28.10122
2022,10,8,19,29.62778
2022,10,8,20,30.67681
2022,10,8,21,30.52202
2022,10,8,22,29.38987
2022,10,8,23,29.47131
2022,10,8,24,27.42784
2022,10,9,1,26.61667
2022,10,9,2,26.48032
2022,10,9,3,26.58671
2022,10,9,4,27.05225
2022,10,9,5,27.68504
2022,10,9,6,28.63871
2022,10,9,7,30.3038
2022,10,9,8,32.36216
2022,10,9,9,32.10845
2022,10,9,10,31.55465
2022,10,9,11,29.8599
2022,10,9,12,28.24607
2022,10,9,13,27.20844
2022,10,9,14,26.28418
2022,10,9,15,25.86154
2022,10,9,16,24.96713
2022,10,9,17,25.0673
2022,10,9,18,25.66517
2022,10,9,19,27.4937
2022,10,9,20,28.92196
2022,10,9,21,28.55916
2022,10,9,22,27.41395
2022,10,9,23,27.6144
2022,10,9,24,25.81267
2022,10,10,1,25.21501
2022,10,10,2,25.21957
2022,10,10,3,25.48496
2022,10,10,4,25.74952
2022,10,10,5,26.79544
2022,10,10,6,28.37815
2022,10,10,7,30.90149
2022,10,10,8,32.78411
2022,10,10,9,32.8826
2022,10,10,10,32.52285
2022,10,10,11,31.63365
2022,10,10,12,30.35406
2022,10,10,13,29.74863
2022,10,10,14,28.63807
2022,10,10,15,27.98136
2022,10,10,16,27.50125
2022,10,10,17,27.53734
2022,10,10,18,27.96936
2022,10,10,19,29.10233
2022,10,10,20,29.9962
2022,10,10,21,29.62537
2022,10,10,22,28.52628
2022,10,10,23,28.57779
2022,10,10,24,26.93065
2022,10,11,1,26.36438
2022,10,11,2,26.31323
2022,10,11,3,26.29803
2022,10,11,4,26.72417
2022,10,11,5,27.05134
2022,10,11,6,28.9276
2022,10,11,7,31.89251
2022,10,11,8,33.83937
2022,10,11,9,33.10227
2022,10,11,10,31.25069
2022,10,11,11,30.23703
2022,10,11,12,29.64348
2022,10,11,13,29.16875
2022,10,11,14,28.84277
2022,10,11,15,28.36428
2022,10,11,16,28.52926
2022,10,11,17,28.94128
2022,10,11,18,29.77254
2022,10,11,19,31.05927
2022,10,11,20,31.33854
2022,10,11,21,30.39744
2022,10,11,22,29.22276
2022,10,11,23,29.04387
2022,10,11,24,27.33302
2022,10,12,1,26.55032
2022,10,12,2,26.40829
2022,10,12,3,26.64398
2022,10,12,4,27.02116
2022,10,12,5,27.94744
2022,10,12,6,29.18184
2022,10,12,7,31.90461
2022,10,12,8,33.03987
2022,10,12,9,31.92643
2022,10,12,10,30.24203
2022,10,12,11,29.26315
2022,10,12,12,28.21967
2022,10,12,13,27.50122
2022,10,12,14,27.25706
2022,10,12,15,27.09831
2022,10,12,16,26.10214
2022,10,12,17,26.38942
2022,10,12,18,27.06161
2022,10,12,19,28.60234
2022,10,12,20,29.41275
2022,10,12,21,28.84732
2022,10,12,22,27.85472
2022,10,12,23,27.46881
2022,10,12,24,25.86636
2022,10,13,1,25.13927
2022,10,13,2,24.88915
2022,10,13,3,25.00875
2022,10,13,4,25.4455
2022,10,13,5,25.94317
2022,10,13,6,27.83459
2022,10,13,7,30.50665
2022,10,13,8,32.91317
2022,10,13,9,32.46063
2022,10,13,10,31.17099
2022,10,13,11,30.17675
2022,10,13,12,29.39643
2022,10,13,13,28.80743
2022,10,13,14,28.20468
2022,10,13,15,28.24234
2022,10,13,16,27.71404
2022,10,13,17,27.8161
2022,10,13,18,28.70385
2022,10,13,19,30.31714
2022,10,13,20,31.38445
2022,10,13,21,30.91313
2022,10,13,22,29.97909
2022,10,13,23,30.54154
2022,10,13,24,28.64246
2022,10,14,1,27.90045
2022,10,14,2,27.82338
2022,10,14,3,28.03359
2022,10,14,4,28.6255
2022,10,14,5,29.46095
2022,10,14,6,30.95571
2022,10,14,7,32.96934
2022,10,14,8,35.06752
2022,10,14,9,34.47295
2022,10,14,10,32.90266
2022,10,14,11,32.06479
2022,10,14,12,30.78579
2022,10,14,13,30.42261
2022,10,14,14,29.50745
2022,10,14,15,28.76377
2022,10,14,16,28.17865
2022,10,14,17,28.57708
2022,10,14,18,29.37531
2022,10,14,19,30.75994
2022,10,14,20,31.81998
2022,10,14,21,31.36792
2022,10,14,22,30.43031
2022,10,14,23,31.1831
2022,10,14,24,29.45752
2022,10,15,1,28.41465
2022,10,15,2,28.3077
2022,10,15,3,28.31649
2022,10,15,4,28.17828
2022,10,15,5,28.85679
2022,10,15,6,30.11786
2022,10,15,7,31.94676
2022,10,15,8,34.10276
2022,10,15,9,33.93064
2022,10,15,10,32.57124
2022,10,15,11,31.34095
2022,10,15,12,29.76714
2022,10,15,13,28.81611
2022,10,15,14,28.47185
2022,10,15,15,27.72693
2022,10,15,16,27.52973
2022,10,15,17,27.78454
2022,10,15,18,29.19759
2022,10,15,19,31.24957
2022,10,15,20,32.22682
2022,10,15,21,31.21608
2022,10,15,22,29.88147
2022,10,15,23,29.0618
2022,10,15,24,27.17554
2022,10,16,1,26.3725
2022,10,16,2,26.10539
2022,10,16,3,26.24684
2022,10,16,4,26.77637
2022,10,16,5,27.58101
2022,10,16,6,28.7702
2022,10,16,7,30.3356
2022,10,16,8,32.61376
2022,10,16,9,33.56776
2022,10,16,10,32.53664
2022,10,16,11,31.21147
2022,10,16,12,29.67653
2022,10,16,13,28.26617
2022,10,16,14,27.37414
2022,10,16,15,26.61576
2022,10,16,16,26.11293
2022,10,16,17,26.73666
2022,10,16,18,27.64013
2022,10,16,19,29.25502
2022,10,16,20,30.03327
2022,10,16,21,29.47632
2022,10,16,22,28.1814
2022,10,16,23,28.46949
2022,10,16,24,26.69185
2022,10,17,1,26.23928
2022,10,17,2,26.05008
2022,10,17,3,26.75763
2022,10,17,4,27.50013
2022,10,17,5,28.42363
2022,10,17,6,30.32131
2022,10,17,7,32.97059
2022,10,17,8,35.2635
2022,10,17,9,33.67532
2022,10,17,10,32.01087
2022,10,17,11,30.75144
2022,10,17,12,29.66555
2022,10,17,13,28.61655
2022,10,17,14,27.70989
2022,10,17,15,26.90779
2022,10,17,16,26.12977
2022,10,17,17,26.24362
2022,10,17,18,27.54015
2022,10,17,19,30.19358
2022,10,17,20,31.04676
2022,10,17,21,30.65991
2022,10,17,22,29.62925
2022,10,17,23,29.98825
2022,10,17,24,28.33734
2022,10,18,1,27.80616
2022,10,18,2,27.65014
2022,10,18,3,28.05269
2022,10,18,4,28.81135
2022,10,18,5,29.82541
2022,10,18,6,31.42518
2022,10,18,7,34.26768
2022,10,18,8,36.16012
2022,10,18,9,35.0485
2022,10,18,10,33.60789
2022,10,18,11,32.05846
2022,10,18,12,30.34999
2022,10,18,13,29.71881
2022,10,18,14,28.52628
2022,10,18,15,27.96535
2022,10,18,16,27.45821
2022,10,18,17,27.34021
2022,10,18,18,28.03457
2022,10,18,19,30.24244
2022,10,18,20,31.09518
2022,10,18,21,30.82323
2022,10,18,22,29.9485
2022,10,18,23,30.34187
2022,10,18,24,28.75874
2022,10,19,1,27.95143
2022,10,19,2,28.13974
2022,10,19,3,28.23435
2022,10,19,4,28.69705
2022,10,19,5,29.94553
2022,10,19,6,31.85041
2022,10,19,7,34.53199
